"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step oracle",0.05,10000,1000,191,10,0.032283680183386,0,NA,NA
"two-step",0.05,10000,1000,192,10,0.120290893950262,0.119261122534093,1,0.127272727272727
"two-step+refitted",0.05,10000,1000,192,10,0.0494298315787113,0.420083554316647,1,0.127272727272727
"two-step oracle",0.05,10000,1000,192,10,0.0544751045700222,0,NA,NA
"two-step",0.05,10000,1000,193,10,0.119411375691163,0.05579654422053,1,0.0323232323232323
"two-step+refitted",0.05,10000,1000,193,10,0.0413492069508958,0.254849690451472,1,0.0323232323232323
"two-step oracle",0.05,10000,1000,193,10,0.0433942479730695,0,NA,NA
"two-step",0.05,10000,1000,194,10,0.165888358406465,0.0244138061838237,1,0.00404040404040404
"two-step+refitted",0.05,10000,1000,194,10,0.0457598770398429,0.111725350227795,1,0.00404040404040404
"two-step oracle",0.05,10000,1000,194,10,0.0534010693647077,0,NA,NA
"two-step",0.05,10000,1000,195,10,0.109093240112169,0.0991266627950112,1,0.103030303030303
"two-step+refitted",0.05,10000,1000,195,10,0.0738362458484093,0.379723085287669,1,0.103030303030303
"two-step oracle",0.05,10000,1000,195,10,0.0693065210212027,0,NA,NA
"two-step",0.05,10000,1000,196,10,0.148191327331787,0.0405531341749547,1,0.0353535353535354
"two-step+refitted",0.05,10000,1000,196,10,0.0808855784352613,0.242590103270224,1,0.0353535353535354
"two-step oracle",0.05,10000,1000,196,10,0.0744010447208668,0,NA,NA
"two-step",0.05,10000,1000,197,10,0.124817762714831,0.0653349637634013,1,0.0383838383838384
"two-step+refitted",0.05,10000,1000,197,10,0.0554689220878972,0.27973916289692,1,0.0383838383838384
"two-step oracle",0.05,10000,1000,197,10,0.0461841306125589,0,NA,NA
"two-step",0.05,10000,1000,198,10,0.129019798834215,0.0545049484698445,1,0.0393939393939394
"two-step+refitted",0.05,10000,1000,198,10,0.0478397788860088,0.282533610695077,1,0.0393939393939394
"two-step oracle",0.05,10000,1000,198,10,0.0466684456070933,0,NA,NA
"two-step",0.05,10000,1000,199,10,0.141376671646532,0.0654458045038722,1,0.0474747474747475
"two-step+refitted",0.05,10000,1000,199,10,0.0425271014421685,0.313457414921192,1,0.0474747474747475
"two-step oracle",0.05,10000,1000,199,10,0.0422331929298357,0,NA,NA
"two-step",0.05,10000,1000,19,10,0.154309545580291,0.0486599493295138,1,0.0343434343434343
"two-step+refitted",0.05,10000,1000,19,10,0.0610319658436238,0.261997342896032,1,0.0343434343434343
"two-step oracle",0.05,10000,1000,19,10,0.0665507257419183,0,NA,NA
"two-step",0.05,10000,1000,1,10,0.151336637096319,0.0819372384218077,1,0.0616161616161616
"two-step+refitted",0.05,10000,1000,1,10,0.0816456391149311,0.344107942553491,1,0.0616161616161616
"two-step oracle",0.05,10000,1000,1,10,0.0880243213820768,0,NA,NA
"two-step",0.05,10000,1000,200,10,0.136549526094846,0.0725329212255656,1,0.0585858585858586
"two-step+refitted",0.05,10000,1000,200,10,0.0704523204147427,0.329005073918606,1,0.0585858585858586
"two-step oracle",0.05,10000,1000,200,10,0.0766451102860532,0,NA,NA
"two-step",0.05,10000,1000,201,10,0.0985920459403378,0.0703300171122616,1,0.0535353535353535
"two-step+refitted",0.05,10000,1000,201,10,0.0557631296957895,0.300237648582069,1,0.0535353535353535
"two-step oracle",0.05,10000,1000,201,10,0.0562769584110924,0,NA,NA
"two-step",0.05,10000,1000,202,10,0.195524361296646,0.0272469357950374,1,0.0161616161616162
"two-step+refitted",0.05,10000,1000,202,10,0.0777094246776136,0.195213927777265,1,0.0161616161616162
"two-step oracle",0.05,10000,1000,202,10,0.0695541031438943,0,NA,NA
"two-step",0.05,10000,1000,203,10,0.138018547960689,0.0549804202131765,1,0.0363636363636364
"two-step+refitted",0.05,10000,1000,203,10,0.0516817069969235,0.27487545935479,1,0.0363636363636364
"two-step oracle",0.05,10000,1000,203,10,0.0592086212533943,0,NA,NA
"two-step",0.05,10000,1000,204,10,0.143538304921833,0.0478313099506186,1,0.0383838383838384
"two-step+refitted",0.05,10000,1000,204,10,0.070843366675265,0.270811659579434,1,0.0383838383838384
"two-step oracle",0.05,10000,1000,204,10,0.074136980145677,0,NA,NA
"two-step",0.05,10000,1000,205,10,0.0951149197733864,0.0825629062542433,1,0.0646464646464646
"two-step+refitted",0.05,10000,1000,205,10,0.0864617002820006,0.353855667064039,1,0.0646464646464646
"two-step oracle",0.05,10000,1000,205,10,0.0690398575179279,0,NA,NA
"two-step",0.05,10000,1000,206,10,0.125508745925962,0.0512302491122649,1,0.0464646464646465
"two-step+refitted",0.05,10000,1000,206,10,0.07267506543709,0.288996830784122,1,0.0464646464646465
"two-step oracle",0.05,10000,1000,206,10,0.0722469476743052,0,NA,NA
"two-step",0.05,10000,1000,207,10,0.173393634413279,0.0385719600091454,1,0.0121212121212121
"two-step+refitted",0.05,10000,1000,207,10,0.0521280636975282,0.188331151065075,1,0.0121212121212121
"two-step oracle",0.05,10000,1000,207,10,0.0450638253847719,0,NA,NA
"two-step",0.05,10000,1000,208,10,0.139248162256452,0.102062786464388,1,0.0717171717171717
"two-step+refitted",0.05,10000,1000,208,10,0.0727101759072075,0.381444227193546,1,0.0717171717171717
"two-step oracle",0.05,10000,1000,208,10,0.0756914600721643,0,NA,NA
"two-step",0.05,10000,1000,209,10,0.134815571139749,0.0429221330912004,1,0.0222222222222222
"two-step+refitted",0.05,10000,1000,209,10,0.0798086641617809,0.215528871927275,1,0.0222222222222222
"two-step oracle",0.05,10000,1000,209,10,0.0890448592830103,0,NA,NA
"two-step",0.05,10000,1000,20,10,0.13637856237014,0.045572037674811,1,0.0272727272727273
"two-step+refitted",0.05,10000,1000,20,10,0.0430163801988966,0.257936113590447,1,0.0272727272727273
"two-step oracle",0.05,10000,1000,20,10,0.0395575605979315,0,NA,NA
"two-step",0.05,10000,1000,210,10,0.155447192016506,0.0464615471226817,1,0.0222222222222222
"two-step+refitted",0.05,10000,1000,210,10,0.0680242124289056,0.216815573851012,1,0.0222222222222222
"two-step oracle",0.05,10000,1000,210,10,0.0787930942998751,0,NA,NA
"two-step",0.05,10000,1000,211,10,0.128447655356276,0.0788414697898669,1,0.0676767676767677
"two-step+refitted",0.05,10000,1000,211,10,0.0455611904214592,0.325944925042006,1,0.0676767676767677
"two-step oracle",0.05,10000,1000,211,10,0.04997004514479,0,NA,NA
"two-step",0.05,10000,1000,212,10,0.130079221330896,0.0709635902631862,1,0.0606060606060606
"two-step+refitted",0.05,10000,1000,212,10,0.0640171174583802,0.295606615239173,1,0.0606060606060606
"two-step oracle",0.05,10000,1000,212,10,0.0696315588544865,0,NA,NA
"two-step",0.05,10000,1000,213,10,0.131140631142453,0.0799633170770441,1,0.0646464646464646
"two-step+refitted",0.05,10000,1000,213,10,0.0907154886462144,0.317828573840033,1,0.0646464646464646
"two-step oracle",0.05,10000,1000,213,10,0.08525970492688,0,NA,NA
"two-step",0.05,10000,1000,214,10,0.091942335098758,0.0421758249746417,1,0.0212121212121212
"two-step+refitted",0.05,10000,1000,214,10,0.0651951760823129,0.2146392230944,1,0.0212121212121212
"two-step oracle",0.05,10000,1000,214,10,0.0406236052551038,0,NA,NA
"two-step",0.05,10000,1000,215,10,0.13224718168808,0.0415930710716068,1,0.0272727272727273
"two-step+refitted",0.05,10000,1000,215,10,0.068557855699307,0.231034511145354,1,0.0272727272727273
"two-step oracle",0.05,10000,1000,215,10,0.0674572736141533,0,NA,NA
"two-step",0.05,10000,1000,216,10,0.150473959421884,0.0652783629641769,1,0.0424242424242424
"two-step+refitted",0.05,10000,1000,216,10,0.0703804990981881,0.29238949595201,1,0.0424242424242424
"two-step oracle",0.05,10000,1000,216,10,0.0752733492076935,0,NA,NA
"two-step",0.05,10000,1000,217,10,0.136073596371114,0.0435315103725376,1,0.0353535353535354
"two-step+refitted",0.05,10000,1000,217,10,0.053907079777073,0.273012278180869,1,0.0353535353535354
"two-step oracle",0.05,10000,1000,217,10,0.0524360434036885,0,NA,NA
"two-step",0.05,10000,1000,218,10,0.140431504389307,0.0280648070530277,1,0.0141414141414141
"two-step+refitted",0.05,10000,1000,218,10,0.0727023521812542,0.190405988087795,1,0.0141414141414141
"two-step oracle",0.05,10000,1000,218,10,0.0744284562309213,0,NA,NA
"two-step",0.05,10000,1000,219,10,0.154485014657985,0.0409835484104987,1,0.0222222222222222
"two-step+refitted",0.05,10000,1000,219,10,0.0671990209762722,0.235461786087409,1,0.0222222222222222
"two-step oracle",0.05,10000,1000,219,10,0.0689608220836555,0,NA,NA
"two-step",0.05,10000,1000,21,10,0.156408902808607,0.0334974582693148,1,0.0131313131313131
"two-step+refitted",0.05,10000,1000,21,10,0.0852443467417024,0.174143099533852,1,0.0131313131313131
"two-step oracle",0.05,10000,1000,21,10,0.0929461519994296,0,NA,NA
"two-step",0.05,10000,1000,220,10,0.113370843763285,0.0953674189396335,1,0.0686868686868687
"two-step+refitted",0.05,10000,1000,220,10,0.0700544421091384,0.36392942475218,1,0.0686868686868687
"two-step oracle",0.05,10000,1000,220,10,0.0638595174373932,0,NA,NA
"two-step",0.05,10000,1000,221,10,0.173454671728736,0.0406546851069631,1,0.0252525252525253
"two-step+refitted",0.05,10000,1000,221,10,0.0630205075827073,0.238810484374427,1,0.0252525252525253
"two-step oracle",0.05,10000,1000,221,10,0.0478107130390323,0,NA,NA
"two-step",0.05,10000,1000,222,10,0.126918061356885,0.0460937478428795,1,0.0343434343434343
"two-step+refitted",0.05,10000,1000,222,10,0.0785783022655871,0.259884435397623,1,0.0343434343434343
"two-step oracle",0.05,10000,1000,222,10,0.0842435709600822,0,NA,NA
"two-step",0.05,10000,1000,223,10,0.140000654311994,0.0669854470246173,1,0.0191919191919192
"two-step+refitted",0.05,10000,1000,223,10,0.0679057357009728,0.228455182148692,1,0.0191919191919192
"two-step oracle",0.05,10000,1000,223,10,0.0732867946985102,0,NA,NA
"two-step",0.05,10000,1000,224,10,0.120433715409104,0.0792308816134296,1,0.0606060606060606
"two-step+refitted",0.05,10000,1000,224,10,0.0565642366278029,0.331314609824753,1,0.0606060606060606
"two-step oracle",0.05,10000,1000,224,10,0.0578904313303097,0,NA,NA
"two-step",0.05,10000,1000,225,10,0.105728581678591,0.091862540892352,1,0.0666666666666667
"two-step+refitted",0.05,10000,1000,225,10,0.0614642667760441,0.341662504596525,1,0.0666666666666667
"two-step oracle",0.05,10000,1000,225,10,0.0594358839561103,0,NA,NA
"two-step",0.05,10000,1000,226,10,0.141076207191408,0.0484745330416913,1,0.0363636363636364
"two-step+refitted",0.05,10000,1000,226,10,0.0406762343286377,0.265485800109116,1,0.0363636363636364
"two-step oracle",0.05,10000,1000,226,10,0.0484524424996612,0,NA,NA
"two-step",0.05,10000,1000,227,10,0.166159467875505,0.0191707363844965,1,0.0141414141414141
"two-step+refitted",0.05,10000,1000,227,10,0.0662757483892236,0.175615142116153,1,0.0141414141414141
"two-step oracle",0.05,10000,1000,227,10,0.0663744654070009,0,NA,NA
"two-step",0.05,10000,1000,228,10,0.112860218858025,0.0751881747616653,1,0.0484848484848485
"two-step+refitted",0.05,10000,1000,228,10,0.0751997449381085,0.302386375520829,1,0.0484848484848485
"two-step oracle",0.05,10000,1000,228,10,0.0719123591928034,0,NA,NA
"two-step",0.05,10000,1000,229,10,0.128144838276071,0.0366434105342796,1,0.0292929292929293
"two-step+refitted",0.05,10000,1000,229,10,0.044388876524051,0.243520219928436,1,0.0292929292929293
"two-step oracle",0.05,10000,1000,229,10,0.0465978169556558,0,NA,NA
"two-step",0.05,10000,1000,22,10,0.110750874007928,0.0913669898775609,1,0.0676767676767677
"two-step+refitted",0.05,10000,1000,22,10,0.067398636308963,0.344766941763201,1,0.0676767676767677
"two-step oracle",0.05,10000,1000,22,10,0.0654543155063445,0,NA,NA
"two-step",0.05,10000,1000,230,10,0.127397499920087,0.0758644975108842,1,0.0565656565656566
"two-step+refitted",0.05,10000,1000,230,10,0.0493580153469108,0.347352766683227,1,0.0565656565656566
"two-step oracle",0.05,10000,1000,230,10,0.0434212124441528,0,NA,NA
"two-step",0.05,10000,1000,231,10,0.123032748699191,0.0482282482953812,1,0.0313131313131313
"two-step+refitted",0.05,10000,1000,231,10,0.0604564508636027,0.24839954789553,1,0.0313131313131313
"two-step oracle",0.05,10000,1000,231,10,0.0593010286620707,0,NA,NA
"two-step",0.05,10000,1000,232,10,0.134486183447382,0.0314117403916516,1,0.0181818181818182
"two-step+refitted",0.05,10000,1000,232,10,0.0513885584772738,0.193597301953803,1,0.0181818181818182
"two-step oracle",0.05,10000,1000,232,10,0.0627572806782235,0,NA,NA
"two-step",0.05,10000,1000,233,10,0.157967422284868,0.0667040256920353,1,0.0484848484848485
"two-step+refitted",0.05,10000,1000,233,10,0.0617732522365555,0.336277396870557,1,0.0484848484848485
"two-step oracle",0.05,10000,1000,233,10,0.0460880458174842,0,NA,NA
"two-step",0.05,10000,1000,234,10,0.160298025200717,0.0530573522367682,1,0.0373737373737374
"two-step+refitted",0.05,10000,1000,234,10,0.0724672266765335,0.289798224611166,1,0.0373737373737374
"two-step oracle",0.05,10000,1000,234,10,0.0711057670739944,0,NA,NA
"two-step",0.05,10000,1000,235,10,0.135796659711711,0.0706274705593798,1,0.0626262626262626
"two-step+refitted",0.05,10000,1000,235,10,0.0641829100643452,0.330765264343332,1,0.0626262626262626
"two-step oracle",0.05,10000,1000,235,10,0.0629532435918713,0,NA,NA
"two-step",0.05,10000,1000,236,10,0.112566524320777,0.0653125835227886,1,0.0414141414141414
"two-step+refitted",0.05,10000,1000,236,10,0.0585118672225366,0.27849077134915,1,0.0414141414141414
"two-step oracle",0.05,10000,1000,236,10,0.0545994592158689,0,NA,NA
"two-step",0.05,10000,1000,237,10,0.120803915813506,0.0857944838777281,1,0.0848484848484849
"two-step+refitted",0.05,10000,1000,237,10,0.0600295106844582,0.352589722118094,1,0.0848484848484849
"two-step oracle",0.05,10000,1000,237,10,0.0659606140061222,0,NA,NA
"two-step",0.05,10000,1000,238,10,0.144556585830031,0.0625771050670581,1,0.0474747474747475
"two-step+refitted",0.05,10000,1000,238,10,0.0615195677423493,0.305096530408173,1,0.0474747474747475
"two-step oracle",0.05,10000,1000,238,10,0.06013161190566,0,NA,NA
"two-step",0.05,10000,1000,239,10,0.114950121597712,0.0547812055382058,1,0.0424242424242424
"two-step+refitted",0.05,10000,1000,239,10,0.0673510001245069,0.277092814387461,1,0.0424242424242424
"two-step oracle",0.05,10000,1000,239,10,0.0633081542845739,0,NA,NA
"two-step",0.05,10000,1000,23,10,0.126161796919854,0.0860937090024421,1,0.0636363636363636
"two-step+refitted",0.05,10000,1000,23,10,0.0832845296288767,0.335317975119563,1,0.0636363636363636
"two-step oracle",0.05,10000,1000,23,10,0.0762952372282263,0,NA,NA
"two-step",0.05,10000,1000,240,10,0.124957897541104,0.0505930857016602,1,0.0353535353535354
"two-step+refitted",0.05,10000,1000,240,10,0.0636005109739256,0.278944353676447,1,0.0353535353535354
"two-step oracle",0.05,10000,1000,240,10,0.0630892186405002,0,NA,NA
"two-step",0.05,10000,1000,241,10,0.140844164399688,0.0237878283117812,1,0.00909090909090909
"two-step+refitted",0.05,10000,1000,241,10,0.077996938449435,0.146332041454335,1,0.00909090909090909
"two-step oracle",0.05,10000,1000,241,10,0.0741849157703609,0,NA,NA
"two-step",0.05,10000,1000,242,10,0.116510511941404,0.0879169244342278,1,0.0838383838383838
"two-step+refitted",0.05,10000,1000,242,10,0.0567957728873874,0.376327207315423,1,0.0838383838383838
"two-step oracle",0.05,10000,1000,242,10,0.0522282577122395,0,NA,NA
"two-step",0.05,10000,1000,243,10,0.109037902268212,0.0424664349454262,1,0.0252525252525253
"two-step+refitted",0.05,10000,1000,243,10,0.0799703446205249,0.230050721791395,1,0.0252525252525253
"two-step oracle",0.05,10000,1000,243,10,0.0700139705169307,0,NA,NA
"two-step",0.05,10000,1000,244,10,0.168420503630646,0.0911196694503747,1,0.0616161616161616
"two-step+refitted",0.05,10000,1000,244,10,0.0765853371842693,0.358395063217744,1,0.0616161616161616
"two-step oracle",0.05,10000,1000,244,10,0.0712524845183781,0,NA,NA
"two-step",0.05,10000,1000,245,10,0.122458139179307,0.0612216838732272,1,0.0363636363636364
"two-step+refitted",0.05,10000,1000,245,10,0.0691346092495982,0.273607484468866,1,0.0363636363636364
"two-step oracle",0.05,10000,1000,245,10,0.0671787351298006,0,NA,NA
"two-step",0.05,10000,1000,246,10,0.135575895535744,0.0721457943352529,1,0.0464646464646465
"two-step+refitted",0.05,10000,1000,246,10,0.0785802370569868,0.294940815726713,1,0.0464646464646465
"two-step oracle",0.05,10000,1000,246,10,0.0770495115141442,0,NA,NA
"two-step",0.05,10000,1000,247,10,0.115473700210082,0.0814165750430739,1,0.0505050505050505
"two-step+refitted",0.05,10000,1000,247,10,0.0647610694392891,0.322704293856641,1,0.0505050505050505
"two-step oracle",0.05,10000,1000,247,10,0.0648443921087843,0,NA,NA
"two-step",0.05,10000,1000,248,10,0.111924167696843,0.0790861774414895,1,0.0717171717171717
"two-step+refitted",0.05,10000,1000,248,10,0.060953788163739,0.317021265716121,1,0.0717171717171717
"two-step oracle",0.05,10000,1000,248,10,0.0568149702067528,0,NA,NA
"two-step",0.05,10000,1000,249,10,0.142646711066664,0.0294555856100312,1,0.0252525252525253
"two-step+refitted",0.05,10000,1000,249,10,0.0292882529531958,0.226609626894379,1,0.0252525252525253
"two-step oracle",0.05,10000,1000,249,10,0.0305620664878429,0,NA,NA
"two-step",0.05,10000,1000,24,10,0.158303168638183,0.0484981865665227,1,0.0313131313131313
"two-step+refitted",0.05,10000,1000,24,10,0.0490012177278911,0.25832541704188,1,0.0313131313131313
"two-step oracle",0.05,10000,1000,24,10,0.0461278323867629,0,NA,NA
"two-step",0.05,10000,1000,250,10,0.167018162550422,0.0890239515117746,1,0.0595959595959596
"two-step+refitted",0.05,10000,1000,250,10,0.0697337731374249,0.346076787945429,1,0.0595959595959596
"two-step oracle",0.05,10000,1000,250,10,0.0456167055749134,0,NA,NA
"two-step",0.05,10000,1000,251,10,0.123308020365135,0.0419932022243683,1,0.0323232323232323
"two-step+refitted",0.05,10000,1000,251,10,0.0446943633070637,0.243985044274099,1,0.0323232323232323
"two-step oracle",0.05,10000,1000,251,10,0.0536313235360652,0,NA,NA
"two-step",0.05,10000,1000,252,10,0.109818417323365,0.082479857679764,1,0.0626262626262626
"two-step+refitted",0.05,10000,1000,252,10,0.0739346634541526,0.358348840436603,1,0.0626262626262626
"two-step oracle",0.05,10000,1000,252,10,0.0657585253450981,0,NA,NA
"two-step",0.05,10000,1000,253,10,0.127262293396184,0.0367998483773131,1,0.0343434343434343
"two-step+refitted",0.05,10000,1000,253,10,0.0562678081320365,0.241703037947708,1,0.0343434343434343
"two-step oracle",0.05,10000,1000,253,10,0.0542886803066446,0,NA,NA
"two-step",0.05,10000,1000,254,10,0.130844893753128,0.0336028425684958,1,0.0161616161616162
"two-step+refitted",0.05,10000,1000,254,10,0.0487034948885919,0.190073809452449,1,0.0161616161616162
"two-step oracle",0.05,10000,1000,254,10,0.0572510209011007,0,NA,NA
"two-step",0.05,10000,1000,255,10,0.116226570245068,0.0290270510119595,1,0.0252525252525253
"two-step+refitted",0.05,10000,1000,255,10,0.0660966612568789,0.249305980704334,1,0.0252525252525253
"two-step oracle",0.05,10000,1000,255,10,0.0578934435472729,0,NA,NA
"two-step",0.05,10000,1000,256,10,0.139701366952707,0.106868064444115,1,0.0828282828282828
"two-step+refitted",0.05,10000,1000,256,10,0.0789822446564511,0.376941305987387,1,0.0828282828282828
