"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step oracle",0.2,2500,1000,419,10,0.0297534159793916,0,NA,NA
"two-step",0.2,2500,1000,41,10,0.0952995526669494,0.061732411706151,1,0.0484848484848485
"two-step+refitted",0.2,2500,1000,41,10,0.0610844321295284,0.251099831021351,1,0.0484848484848485
"two-step oracle",0.2,2500,1000,41,10,0.0591535548407634,0,NA,NA
"two-step",0.2,2500,1000,420,10,0.0946320253421734,0.0455342674733093,1,0.0333333333333333
"two-step+refitted",0.2,2500,1000,420,10,0.0485940393740446,0.218884808756557,1,0.0333333333333333
"two-step oracle",0.2,2500,1000,420,10,0.0491444048568346,0,NA,NA
"two-step",0.2,2500,1000,421,10,0.106169207341489,0.0439672193478584,1,0.0363636363636364
"two-step+refitted",0.2,2500,1000,421,10,0.0447448227843325,0.220141783885739,1,0.0363636363636364
"two-step oracle",0.2,2500,1000,421,10,0.0487539158042963,0,NA,NA
"two-step",0.2,2500,1000,422,10,0.130424076271725,0.0278145884613447,1,0.0181818181818182
"two-step+refitted",0.2,2500,1000,422,10,0.0449847591204888,0.159321939180506,1,0.0181818181818182
"two-step oracle",0.2,2500,1000,422,10,0.0345202865458847,0,NA,NA
"two-step",0.2,2500,1000,423,10,0.11206341196628,0.0556577049151517,1,0.0363636363636364
"two-step+refitted",0.2,2500,1000,423,10,0.0611563866584476,0.221535056752326,1,0.0363636363636364
"two-step oracle",0.2,2500,1000,423,10,0.0615182213506998,0,NA,NA
"two-step",0.2,2500,1000,424,10,0.129652107258873,0.0544512482642502,1,0.0373737373737374
"two-step+refitted",0.2,2500,1000,424,10,0.0558373374492959,0.211234007612666,1,0.0373737373737374
"two-step oracle",0.2,2500,1000,424,10,0.0505413820397819,0,NA,NA
"two-step",0.2,2500,1000,425,10,0.0917305384915557,0.0655366696174555,1,0.0505050505050505
"two-step+refitted",0.2,2500,1000,425,10,0.0370366961464428,0.266683211708419,1,0.0505050505050505
"two-step oracle",0.2,2500,1000,425,10,0.0373147608813594,0,NA,NA
"two-step",0.2,2500,1000,426,10,0.106471695893773,0.0984831145047178,1,0.0929292929292929
"two-step+refitted",0.2,2500,1000,426,10,0.0480551752870344,0.300305188982058,1,0.0929292929292929
"two-step oracle",0.2,2500,1000,426,10,0.0458977645973281,0,NA,NA
"two-step",0.2,2500,1000,427,10,0.128501488983195,0.045605068405442,1,0.0303030303030303
"two-step+refitted",0.2,2500,1000,427,10,0.0369972650444944,0.211414644956808,1,0.0303030303030303
"two-step oracle",0.2,2500,1000,427,10,0.0451835491205578,0,NA,NA
"two-step",0.2,2500,1000,428,10,0.110041545168044,0.0598176752749045,1,0.0454545454545455
"two-step+refitted",0.2,2500,1000,428,10,0.0669234260790593,0.254291643811574,1,0.0454545454545455
"two-step oracle",0.2,2500,1000,428,10,0.0716226511300944,0,NA,NA
"two-step",0.2,2500,1000,429,10,0.127971363359747,0.0204953384429973,1,0.0151515151515152
"two-step+refitted",0.2,2500,1000,429,10,0.0576363663154577,0.149840739295226,1,0.0151515151515152
"two-step oracle",0.2,2500,1000,429,10,0.0653003118894799,0,NA,NA
"two-step",0.2,2500,1000,42,10,0.101219964456206,0.0794729891116943,1,0.0717171717171717
"two-step+refitted",0.2,2500,1000,42,10,0.0396533501290528,0.297976945000469,1,0.0717171717171717
"two-step oracle",0.2,2500,1000,42,10,0.0527818501366435,0,NA,NA
"two-step",0.2,2500,1000,430,10,0.109518753968544,0.0600914126193509,1,0.0686868686868687
"two-step+refitted",0.2,2500,1000,430,10,0.0453830490732967,0.272897243216434,1,0.0686868686868687
"two-step oracle",0.2,2500,1000,430,10,0.0373938834608519,0,NA,NA
"two-step",0.2,2500,1000,431,10,0.155922380776289,0.0469722294867991,1,0.0212121212121212
"two-step+refitted",0.2,2500,1000,431,10,0.0668892244481642,0.206855093324011,1,0.0212121212121212
"two-step oracle",0.2,2500,1000,431,10,0.0671591562367163,0,NA,NA
"two-step",0.2,2500,1000,432,10,0.109312080349735,0.067488215440425,1,0.0535353535353535
"two-step+refitted",0.2,2500,1000,432,10,0.0486119327132956,0.26853160381999,1,0.0535353535353535
"two-step oracle",0.2,2500,1000,432,10,0.052820745381651,0,NA,NA
"two-step",0.2,2500,1000,433,10,0.092640839657978,0.0694539677821288,1,0.0545454545454545
"two-step+refitted",0.2,2500,1000,433,10,0.0428555685555826,0.284312650015765,1,0.0545454545454545
"two-step oracle",0.2,2500,1000,433,10,0.0449366701380253,0,NA,NA
"two-step",0.2,2500,1000,434,10,0.0875573803608539,0.0529017215942514,1,0.0464646464646465
"two-step+refitted",0.2,2500,1000,434,10,0.0495625058939811,0.226497274702445,1,0.0464646464646465
"two-step oracle",0.2,2500,1000,434,10,0.05262106326044,0,NA,NA
"two-step",0.2,2500,1000,435,10,0.0928869518385962,0.0620589450410547,1,0.0585858585858586
"two-step+refitted",0.2,2500,1000,435,10,0.0405289233633365,0.247996078549446,1,0.0585858585858586
"two-step oracle",0.2,2500,1000,435,10,0.0400768872497732,0,NA,NA
"two-step",0.2,2500,1000,436,10,0.111166154839931,0.0339889279609956,1,0.0303030303030303
"two-step+refitted",0.2,2500,1000,436,10,0.0568104899617753,0.220766238403686,1,0.0303030303030303
"two-step oracle",0.2,2500,1000,436,10,0.052538673332743,0,NA,NA
"two-step",0.2,2500,1000,437,10,0.12765233672009,0.045191459549342,1,0.0373737373737374
"two-step+refitted",0.2,2500,1000,437,10,0.0625485254113725,0.217566137042634,1,0.0373737373737374
"two-step oracle",0.2,2500,1000,437,10,0.0510724132238069,0,NA,NA
"two-step",0.2,2500,1000,438,10,0.0826287124079106,0.034010717267656,1,0.0222222222222222
"two-step+refitted",0.2,2500,1000,438,10,0.0380612205058739,0.159816844978736,1,0.0222222222222222
"two-step oracle",0.2,2500,1000,438,10,0.0296365373172935,0,NA,NA
"two-step",0.2,2500,1000,439,10,0.107813429415771,0.0605248074391042,1,0.0333333333333333
"two-step+refitted",0.2,2500,1000,439,10,0.0693835292982464,0.227526269191766,1,0.0333333333333333
"two-step oracle",0.2,2500,1000,439,10,0.0516108165608471,0,NA,NA
"two-step",0.2,2500,1000,43,10,0.171395796472213,0.0365792450796829,1,0.0212121212121212
"two-step+refitted",0.2,2500,1000,43,10,0.0709326418161251,0.195961782442595,1,0.0212121212121212
"two-step oracle",0.2,2500,1000,43,10,0.0481043254688689,0,NA,NA
"two-step",0.2,2500,1000,440,10,0.0741600462141823,0.0600663370297476,1,0.0676767676767677
"two-step+refitted",0.2,2500,1000,440,10,0.0518148954927499,0.251510795092001,1,0.0676767676767677
"two-step oracle",0.2,2500,1000,440,10,0.0466513805970013,0,NA,NA
"two-step",0.2,2500,1000,441,10,0.0916326898950563,0.0411982635802354,1,0.0212121212121212
"two-step+refitted",0.2,2500,1000,441,10,0.0642907021378545,0.169584449160702,1,0.0212121212121212
"two-step oracle",0.2,2500,1000,441,10,0.0605574996266576,0,NA,NA
"two-step",0.2,2500,1000,442,10,0.134418875405367,0.047228501510008,1,0.0393939393939394
"two-step+refitted",0.2,2500,1000,442,10,0.0560626399076666,0.256985567547886,1,0.0393939393939394
"two-step oracle",0.2,2500,1000,442,10,0.0470394574940505,0,NA,NA
"two-step",0.2,2500,1000,443,10,0.131610987654033,0.0542244825991404,1,0.0424242424242424
"two-step+refitted",0.2,2500,1000,443,10,0.050073529899563,0.231337293117504,1,0.0424242424242424
"two-step oracle",0.2,2500,1000,443,10,0.0366669822728977,0,NA,NA
"two-step",0.2,2500,1000,444,10,0.129149852435816,0.0592765463816932,1,0.0373737373737374
"two-step+refitted",0.2,2500,1000,444,10,0.0562352845456517,0.267738547147821,1,0.0373737373737374
"two-step oracle",0.2,2500,1000,444,10,0.068913320982363,0,NA,NA
"two-step",0.2,2500,1000,445,10,0.0939273460556761,0.0661833060207322,1,0.0616161616161616
"two-step+refitted",0.2,2500,1000,445,10,0.0309670700682191,0.268294623604656,1,0.0616161616161616
"two-step oracle",0.2,2500,1000,445,10,0.0347020221773241,0,NA,NA
"two-step",0.2,2500,1000,446,10,0.14218015892063,0.0467265685614909,1,0.0303030303030303
"two-step+refitted",0.2,2500,1000,446,10,0.0657290491363236,0.207745104466266,1,0.0303030303030303
"two-step oracle",0.2,2500,1000,446,10,0.0656069556464244,0,NA,NA
"two-step",0.2,2500,1000,447,10,0.103870479600668,0.0579400974706762,1,0.0383838383838384
"two-step+refitted",0.2,2500,1000,447,10,0.0546513646942599,0.240211837843873,1,0.0383838383838384
"two-step oracle",0.2,2500,1000,447,10,0.0533945400507424,0,NA,NA
"two-step",0.2,2500,1000,448,10,0.120586831661258,0.060376139290637,1,0.0575757575757576
"two-step+refitted",0.2,2500,1000,448,10,0.0665259109288547,0.258337591346834,1,0.0575757575757576
"two-step oracle",0.2,2500,1000,448,10,0.0666816990613422,0,NA,NA
"two-step",0.2,2500,1000,449,10,0.125701201066257,0.0389747668814545,1,0.0232323232323232
"two-step+refitted",0.2,2500,1000,449,10,0.0711007330060501,0.183364472736745,1,0.0232323232323232
"two-step oracle",0.2,2500,1000,449,10,0.0602029842687079,0,NA,NA
"two-step",0.2,2500,1000,44,10,0.134246089147033,0.0173465642807486,1,0.00909090909090909
"two-step+refitted",0.2,2500,1000,44,10,0.0646338611619867,0.134779857737331,1,0.00909090909090909
"two-step oracle",0.2,2500,1000,44,10,0.0660769272374459,0,NA,NA
"two-step",0.2,2500,1000,450,10,0.10727213766854,0.0582428157410995,1,0.0545454545454545
"two-step+refitted",0.2,2500,1000,450,10,0.0545814130549492,0.26320725440811,1,0.0545454545454545
"two-step oracle",0.2,2500,1000,450,10,0.0511782337868169,0,NA,NA
"two-step",0.2,2500,1000,451,10,0.0990908553737478,0.0296600479695852,1,0.0242424242424242
"two-step+refitted",0.2,2500,1000,451,10,0.0341668953466231,0.169548956138399,1,0.0242424242424242
"two-step oracle",0.2,2500,1000,451,10,0.0388172576352873,0,NA,NA
"two-step",0.2,2500,1000,452,10,0.10683668758689,0.0590131028814139,1,0.0555555555555556
"two-step+refitted",0.2,2500,1000,452,10,0.052650291831494,0.239725680461139,1,0.0555555555555556
"two-step oracle",0.2,2500,1000,452,10,0.0566186978843323,0,NA,NA
"two-step",0.2,2500,1000,453,10,0.0871778560835102,0.071598804369574,1,0.0585858585858586
"two-step+refitted",0.2,2500,1000,453,10,0.0761849339279104,0.264483308122679,1,0.0585858585858586
"two-step oracle",0.2,2500,1000,453,10,0.0680958292657706,0,NA,NA
"two-step",0.2,2500,1000,454,10,0.1351355853308,0.0756255982744787,1,0.0575757575757576
"two-step+refitted",0.2,2500,1000,454,10,0.0541390451658634,0.283475569632184,1,0.0575757575757576
"two-step oracle",0.2,2500,1000,454,10,0.0394374169143626,0,NA,NA
"two-step",0.2,2500,1000,455,10,0.124235218684104,0.0339379958687632,1,0.0313131313131313
"two-step+refitted",0.2,2500,1000,455,10,0.0518369219291677,0.193212901866122,1,0.0313131313131313
"two-step oracle",0.2,2500,1000,455,10,0.0524061115428144,0,NA,NA
"two-step",0.2,2500,1000,456,10,0.132431712645191,0.12289307522248,1,0.114141414141414
"two-step+refitted",0.2,2500,1000,456,10,0.0664019510754483,0.384247226538883,1,0.114141414141414
"two-step oracle",0.2,2500,1000,456,10,0.0432798969837381,0,NA,NA
"two-step",0.2,2500,1000,457,10,0.086558494958698,0.0524875627867604,1,0.0404040404040404
"two-step+refitted",0.2,2500,1000,457,10,0.0631613425518513,0.244606181501498,1,0.0404040404040404
"two-step oracle",0.2,2500,1000,457,10,0.0490021437400954,0,NA,NA
"two-step",0.2,2500,1000,458,10,0.105784188292125,0.0643593956677651,1,0.0575757575757576
"two-step+refitted",0.2,2500,1000,458,10,0.0564381691518774,0.279811344363705,1,0.0575757575757576
"two-step oracle",0.2,2500,1000,458,10,0.0607198738361781,0,NA,NA
"two-step",0.2,2500,1000,459,10,0.130176813594146,0.033483690082665,1,0.0202020202020202
"two-step+refitted",0.2,2500,1000,459,10,0.053177080527654,0.196687510921429,1,0.0202020202020202
"two-step oracle",0.2,2500,1000,459,10,0.0492899765076047,0,NA,NA
"two-step",0.2,2500,1000,45,10,0.106388930637626,0.0673534748444952,1,0.0484848484848485
"two-step+refitted",0.2,2500,1000,45,10,0.0467961072292237,0.243447205275317,1,0.0484848484848485
"two-step oracle",0.2,2500,1000,45,10,0.0350485217317301,0,NA,NA
"two-step",0.2,2500,1000,460,10,0.0966205456764278,0.0341494542112857,1,0.0313131313131313
"two-step+refitted",0.2,2500,1000,460,10,0.0446127412025384,0.198405486416839,1,0.0313131313131313
"two-step oracle",0.2,2500,1000,460,10,0.0405797777938358,0,NA,NA
"two-step",0.2,2500,1000,461,10,0.116425127162935,0.0483673192280151,1,0.0313131313131313
"two-step+refitted",0.2,2500,1000,461,10,0.0452224452526172,0.219669205290823,1,0.0313131313131313
"two-step oracle",0.2,2500,1000,461,10,0.0355516731579591,0,NA,NA
"two-step",0.2,2500,1000,462,10,0.128658151689135,0.0327163634047081,1,0.0181818181818182
"two-step+refitted",0.2,2500,1000,462,10,0.0495055681003169,0.170225069727174,1,0.0181818181818182
"two-step oracle",0.2,2500,1000,462,10,0.034118336559165,0,NA,NA
"two-step",0.2,2500,1000,463,10,0.0669608924800643,0.0534430011826185,1,0.0494949494949495
"two-step+refitted",0.2,2500,1000,463,10,0.0603713010091171,0.229481485192628,1,0.0494949494949495
"two-step oracle",0.2,2500,1000,463,10,0.0461963543094711,0,NA,NA
"two-step",0.2,2500,1000,464,10,0.0959767917198462,0.0570129043473887,1,0.0404040404040404
"two-step+refitted",0.2,2500,1000,464,10,0.0536608252695764,0.223752493371808,1,0.0404040404040404
"two-step oracle",0.2,2500,1000,464,10,0.0627060463525654,0,NA,NA
"two-step",0.2,2500,1000,465,10,0.116301741419207,0.0588366608659954,1,0.0434343434343434
"two-step+refitted",0.2,2500,1000,465,10,0.0653234833732818,0.239506831854683,1,0.0434343434343434
"two-step oracle",0.2,2500,1000,465,10,0.0603694072875662,0,NA,NA
"two-step",0.2,2500,1000,466,10,0.0920332226366977,0.0551590492024874,1,0.0565656565656566
"two-step+refitted",0.2,2500,1000,466,10,0.0548168251351849,0.261382598041441,1,0.0565656565656566
"two-step oracle",0.2,2500,1000,466,10,0.0578568988064688,0,NA,NA
"two-step",0.2,2500,1000,467,10,0.144760576208995,0.0209482864348414,1,0.0111111111111111
"two-step+refitted",0.2,2500,1000,467,10,0.0532260626631678,0.153355662695575,1,0.0111111111111111
"two-step oracle",0.2,2500,1000,467,10,0.0601520557076687,0,NA,NA
"two-step",0.2,2500,1000,468,10,0.11466768819651,0.0450805002332277,1,0.0242424242424242
"two-step+refitted",0.2,2500,1000,468,10,0.0476094093390721,0.204840664508199,1,0.0242424242424242
"two-step oracle",0.2,2500,1000,468,10,0.0562127305891928,0,NA,NA
"two-step",0.2,2500,1000,469,10,0.143011157941056,0.0259889800842657,1,0.0141414141414141
"two-step+refitted",0.2,2500,1000,469,10,0.0726217946879933,0.146068841715916,1,0.0141414141414141
"two-step oracle",0.2,2500,1000,469,10,0.0602693617424384,0,NA,NA
"two-step",0.2,2500,1000,46,10,0.106541451490604,0.0387594103680632,1,0.0353535353535354
"two-step+refitted",0.2,2500,1000,46,10,0.0654042833305746,0.201365851251189,1,0.0353535353535354
"two-step oracle",0.2,2500,1000,46,10,0.0655612970743278,0,NA,NA
"two-step",0.2,2500,1000,470,10,0.0958944678774281,0.0498109274793164,1,0.0404040404040404
"two-step+refitted",0.2,2500,1000,470,10,0.0460483966074894,0.218998247764032,1,0.0404040404040404
"two-step oracle",0.2,2500,1000,470,10,0.0416944705684615,0,NA,NA
"two-step",0.2,2500,1000,471,10,0.102269603453084,0.0399957168532497,1,0.0242424242424242
"two-step+refitted",0.2,2500,1000,471,10,0.0672855472805109,0.181791399064997,1,0.0242424242424242
"two-step oracle",0.2,2500,1000,471,10,0.0685927484813787,0,NA,NA
"two-step",0.2,2500,1000,472,10,0.0970281594051068,0.0278352855521642,1,0.0292929292929293
"two-step+refitted",0.2,2500,1000,472,10,0.0375805633513299,0.196387713648877,1,0.0292929292929293
"two-step oracle",0.2,2500,1000,472,10,0.0318807316597075,0,NA,NA
"two-step",0.2,2500,1000,473,10,0.114833491339641,0.052900669174409,1,0.0434343434343434
"two-step+refitted",0.2,2500,1000,473,10,0.067321138416167,0.227062045469415,1,0.0434343434343434
"two-step oracle",0.2,2500,1000,473,10,0.058962380546545,0,NA,NA
"two-step",0.2,2500,1000,474,10,0.116613077694322,0.0484681952149914,1,0.0383838383838384
"two-step+refitted",0.2,2500,1000,474,10,0.0486898057844295,0.210819502121289,1,0.0383838383838384
"two-step oracle",0.2,2500,1000,474,10,0.0555188291058983,0,NA,NA
"two-step",0.2,2500,1000,475,10,0.10229703051762,0.0704972253367391,1,0.0808080808080808
"two-step+refitted",0.2,2500,1000,475,10,0.0440682727470237,0.279681082583032,1,0.0808080808080808
"two-step oracle",0.2,2500,1000,475,10,0.0552691831503436,0,NA,NA
"two-step",0.2,2500,1000,476,10,0.142427307574805,0.041879398768908,1,0.0424242424242424
"two-step+refitted",0.2,2500,1000,476,10,0.0670586563382483,0.237749539737738,1,0.0424242424242424
"two-step oracle",0.2,2500,1000,476,10,0.0639877788980563,0,NA,NA
"two-step",0.2,2500,1000,477,10,0.114345181529968,0.0296917220317493,1,0.0242424242424242
"two-step+refitted",0.2,2500,1000,477,10,0.0397044196266099,0.186960944862142,1,0.0242424242424242
"two-step oracle",0.2,2500,1000,477,10,0.0356080173698042,0,NA,NA
"two-step",0.2,2500,1000,478,10,0.119695946611783,0.0619007421137294,1,0.0505050505050505
"two-step+refitted",0.2,2500,1000,478,10,0.0643663099947441,0.273249493291007,1,0.0505050505050505
"two-step oracle",0.2,2500,1000,478,10,0.0505453198739304,0,NA,NA
"two-step",0.2,2500,1000,479,10,0.129063391335946,0.0521298452198706,1,0.0323232323232323
"two-step+refitted",0.2,2500,1000,479,10,0.0614349233835424,0.218037943302827,1,0.0323232323232323
"two-step oracle",0.2,2500,1000,479,10,0.0697474180893082,0,NA,NA
"two-step",0.2,2500,1000,47,10,0.0892489914978883,0.079149078413132,1,0.0808080808080808
"two-step+refitted",0.2,2500,1000,47,10,0.0527802099630722,0.289188544959499,1,0.0808080808080808
"two-step oracle",0.2,2500,1000,47,10,0.0566334200541053,0,NA,NA
"two-step",0.2,2500,1000,480,10,0.15372727135603,0.0272707113471377,1,0.0131313131313131
"two-step+refitted",0.2,2500,1000,480,10,0.0597007223114614,0.144977987165491,1,0.0131313131313131
"two-step oracle",0.2,2500,1000,480,10,0.047010661699355,0,NA,NA
"two-step",0.2,2500,1000,481,10,0.0833365900881717,0.0590515063316055,1,0.0525252525252525
"two-step+refitted",0.2,2500,1000,481,10,0.0670565202141999,0.244129083086162,1,0.0525252525252525
"two-step oracle",0.2,2500,1000,481,10,0.061882628052974,0,NA,NA
"two-step",0.2,2500,1000,482,10,0.117267472606308,0.0709209471011263,1,0.0646464646464646
"two-step+refitted",0.2,2500,1000,482,10,0.0698393502686761,0.274022957959181,1,0.0646464646464646
"two-step oracle",0.2,2500,1000,482,10,0.0583834672509111,0,NA,NA
"two-step",0.2,2500,1000,483,10,0.122177778236637,0.0408521944750724,1,0.0373737373737374
"two-step+refitted",0.2,2500,1000,483,10,0.0776010877503849,0.215493904797321,1,0.0373737373737374
"two-step oracle",0.2,2500,1000,483,10,0.0712697936301514,0,NA,NA
"two-step",0.2,2500,1000,484,10,0.0872688154674894,0.0632490295177617,1,0.0444444444444444
"two-step+refitted",0.2,2500,1000,484,10,0.0539369514454539,0.253317921422151,1,0.0444444444444444
"two-step oracle",0.2,2500,1000,484,10,0.0503793208033849,0,NA,NA
"two-step",0.2,2500,1000,485,10,0.122930036288343,0.0599050586146748,1,0.0383838383838384
"two-step+refitted",0.2,2500,1000,485,10,0.0552320477295208,0.23296408685851,1,0.0383838383838384
"two-step oracle",0.2,2500,1000,485,10,0.0617832200786892,0,NA,NA
"two-step",0.2,2500,1000,486,10,0.117283305990567,0.0434391535468089,1,0.0383838383838384
"two-step+refitted",0.2,2500,1000,486,10,0.0414104506296366,0.221755172781926,1,0.0383838383838384
"two-step oracle",0.2,2500,1000,486,10,0.0461734233624993,0,NA,NA
"two-step",0.2,2500,1000,487,10,0.110776380759184,0.011568239949605,1,0.0111111111111111
"two-step+refitted",0.2,2500,1000,487,10,0.0767890560758944,0.11573743493908,1,0.0111111111111111
