"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step+refitted",0.2,1250,2500,291,10,0.180207788725091,0.317491488536026,1,0.0136546184738956
"two-step oracle",0.2,1250,2500,291,10,0.214331340226443,0,NA,NA
"two-step",0.2,1250,2500,292,10,0.169360837798053,0.0528361721208778,1,0.00522088353413655
"two-step+refitted",0.2,1250,2500,292,10,0.145334253967614,0.227503719857673,1,0.00522088353413655
"two-step oracle",0.2,1250,2500,292,10,0.174903110932138,0,NA,NA
"two-step",0.2,1250,2500,293,10,0.14622171797875,0.0591577973458527,1,0.00923694779116466
"two-step+refitted",0.2,1250,2500,293,10,0.116066660526511,0.313699310424931,1,0.00923694779116466
"two-step oracle",0.2,1250,2500,293,10,0.139271596087609,0,NA,NA
"two-step",0.2,1250,2500,294,10,0.0627210361726397,0.0665361967590606,1,0.00963855421686747
"two-step+refitted",0.2,1250,2500,294,10,0.0726976114377986,0.291515361849819,1,0.00963855421686747
"two-step oracle",0.2,1250,2500,294,10,0.0790712337308921,0,NA,NA
"two-step",0.2,1250,2500,295,10,0.141943948849075,0.0177769402216254,1,0.00200803212851406
"two-step+refitted",0.2,1250,2500,295,10,0.136682232543786,0.155897308110881,1,0.00200803212851406
"two-step oracle",0.2,1250,2500,295,10,0.130381394977692,0,NA,NA
"two-step",0.2,1250,2500,296,10,0.190099319383451,0.070169128171089,1,0.0120481927710843
"two-step+refitted",0.2,1250,2500,296,10,0.155147171114705,0.360247249221581,1,0.0120481927710843
"two-step oracle",0.2,1250,2500,296,10,0.193551410072425,0,NA,NA
"two-step",0.2,1250,2500,297,10,0.10848701254533,0.0551119047752869,1,0.01285140562249
"two-step+refitted",0.2,1250,2500,297,10,0.0747732688798407,0.296101996337895,1,0.01285140562249
"two-step oracle",0.2,1250,2500,297,10,0.0750896789251126,0,NA,NA
"two-step",0.2,1250,2500,298,10,0.107300424837797,0.0770048167433574,1,0.0156626506024096
"two-step+refitted",0.2,1250,2500,298,10,0.131410480075459,0.3378881921596,1,0.0156626506024096
"two-step oracle",0.2,1250,2500,298,10,0.104187710375351,0,NA,NA
"two-step",0.2,1250,2500,299,10,0.117098905152205,0.0326550378148236,1,0.00481927710843374
"two-step+refitted",0.2,1250,2500,299,10,0.0588372856364998,0.212144715246571,1,0.00481927710843374
"two-step oracle",0.2,1250,2500,299,10,0.0745652670044782,0,NA,NA
"two-step",0.2,1250,2500,29,10,0.147275017451593,0.0509842179207728,1,0.00883534136546185
"two-step+refitted",0.2,1250,2500,29,10,0.144565006447211,0.259366340935423,1,0.00883534136546185
"two-step oracle",0.2,1250,2500,29,10,0.155448755315291,0,NA,NA
"two-step",0.2,1250,2500,2,10,0.105123409445252,0.0501679794566539,1,0.0072289156626506
"two-step+refitted",0.2,1250,2500,2,10,0.112172812614796,0.268068949289691,1,0.0072289156626506
"two-step oracle",0.2,1250,2500,2,10,0.103908352723146,0,NA,NA
"two-step",0.2,1250,2500,300,10,0.121703445013435,0.0720288356269672,1,0.0136546184738956
"two-step+refitted",0.2,1250,2500,300,10,0.10601978123037,0.307447210547139,1,0.0136546184738956
"two-step oracle",0.2,1250,2500,300,10,0.115442460508777,0,NA,NA
"two-step",0.2,1250,2500,301,10,0.0983337121713216,0.0684619576063535,1,0.0152610441767068
"two-step+refitted",0.2,1250,2500,301,10,0.113236981234421,0.321407930600262,1,0.0152610441767068
"two-step oracle",0.2,1250,2500,301,10,0.105719304892008,0,NA,NA
"two-step",0.2,1250,2500,302,10,0.156828150747298,0.00468968582886351,1,0.000803212851405623
"two-step+refitted",0.2,1250,2500,302,10,0.109593394489945,0.0993791180879287,1,0.000803212851405623
"two-step oracle",0.2,1250,2500,302,10,0.130253273003801,0,NA,NA
"two-step",0.2,1250,2500,303,10,0.160166250215836,0.0270250908172535,1,0.00321285140562249
"two-step+refitted",0.2,1250,2500,303,10,0.127043186209144,0.243022406341498,1,0.00321285140562249
"two-step oracle",0.2,1250,2500,303,10,0.138895731375879,0,NA,NA
"two-step",0.2,1250,2500,304,10,0.177795695933198,0.059964699164145,1,0.0140562248995984
"two-step+refitted",0.2,1250,2500,304,10,0.156201209807483,0.415074222402692,1,0.0140562248995984
"two-step oracle",0.2,1250,2500,304,10,0.154291381737457,0,NA,NA
"two-step",0.2,1250,2500,305,10,0.128471360664635,0.124441931047864,1,0.021285140562249
"two-step+refitted",0.2,1250,2500,305,10,0.109672010133087,0.431455301658658,1,0.021285140562249
"two-step oracle",0.2,1250,2500,305,10,0.125777199275159,0,NA,NA
"two-step",0.2,1250,2500,306,10,0.0968504759964598,0.066781369895799,1,0.0164658634538153
"two-step+refitted",0.2,1250,2500,306,10,0.0773111505149705,0.333298405940225,1,0.0164658634538153
"two-step oracle",0.2,1250,2500,306,10,0.0585217273418245,0,NA,NA
"two-step",0.2,1250,2500,307,10,0.129749450949801,0.0297956439419419,1,0.00763052208835341
"two-step+refitted",0.2,1250,2500,307,10,0.132828870028854,0.221552552789292,1,0.00763052208835341
"two-step oracle",0.2,1250,2500,307,10,0.140253991377875,0,NA,NA
"two-step",0.2,1250,2500,308,10,0.128782925333156,0.0318243386633249,1,0.00602409638554217
"two-step+refitted",0.2,1250,2500,308,10,0.115562548008906,0.218270087025321,1,0.00602409638554217
"two-step oracle",0.2,1250,2500,308,10,0.106620783299904,0,NA,NA
"two-step",0.2,1250,2500,309,10,0.102282993150687,0.026012524126716,1,0.00281124497991968
"two-step+refitted",0.2,1250,2500,309,10,0.0570298421039723,0.201413973104529,1,0.00281124497991968
"two-step oracle",0.2,1250,2500,309,10,0.0663546730303343,0,NA,NA
"two-step",0.2,1250,2500,30,10,0.150135725284376,0.0112317830834136,1,0.000803212851405623
"two-step+refitted",0.2,1250,2500,30,10,0.124053714719568,0.111393238231247,1,0.000803212851405623
"two-step oracle",0.2,1250,2500,30,10,0.117583739536194,0,NA,NA
"two-step",0.2,1250,2500,310,10,0.13862204202793,0.0341448458032024,1,0.0036144578313253
"two-step+refitted",0.2,1250,2500,310,10,0.128828010222209,0.211100121371667,1,0.0036144578313253
"two-step oracle",0.2,1250,2500,310,10,0.157806278578153,0,NA,NA
"two-step",0.2,1250,2500,311,10,0.125563861704581,0.0138455633420783,1,0.00200803212851406
"two-step+refitted",0.2,1250,2500,311,10,0.11972172522008,0.157985754988731,1,0.00200803212851406
"two-step oracle",0.2,1250,2500,311,10,0.107703121789313,0,NA,NA
"two-step",0.2,1250,2500,312,10,0.156720874987365,0.0196630257871011,1,0.0036144578313253
"two-step+refitted",0.2,1250,2500,312,10,0.113638757478589,0.203982473156075,1,0.0036144578313253
"two-step oracle",0.2,1250,2500,312,10,0.107792536782014,0,NA,NA
"two-step",0.2,1250,2500,313,10,0.159351168709659,0.111490501966071,1,0.0224899598393574
"two-step+refitted",0.2,1250,2500,313,10,0.134134527903825,0.407101175021163,1,0.0224899598393574
"two-step oracle",0.2,1250,2500,313,10,0.149675046293529,0,NA,NA
"two-step",0.2,1250,2500,314,10,0.119705646846582,0.0522663670876784,1,0.0100401606425703
"two-step+refitted",0.2,1250,2500,314,10,0.11060518102185,0.284669762182554,1,0.0100401606425703
"two-step oracle",0.2,1250,2500,314,10,0.138147002099465,0,NA,NA
"two-step",0.2,1250,2500,315,10,0.162508806935336,0.0231750589776814,1,0.00401606425702811
"two-step+refitted",0.2,1250,2500,315,10,0.122721789105552,0.208124822865128,1,0.00401606425702811
"two-step oracle",0.2,1250,2500,315,10,0.146069388697293,0,NA,NA
"two-step",0.2,1250,2500,316,10,0.134386989301911,0.0967773221783089,1,0.0265060240963855
"two-step+refitted",0.2,1250,2500,316,10,0.136609463937965,0.415397180523891,1,0.0265060240963855
"two-step oracle",0.2,1250,2500,316,10,0.150465893034368,0,NA,NA
"two-step",0.2,1250,2500,317,10,0.13521193982511,0.0564367221513605,1,0.0108433734939759
"two-step+refitted",0.2,1250,2500,317,10,0.140703493158071,0.298656424932969,1,0.0108433734939759
"two-step oracle",0.2,1250,2500,317,10,0.162092453796894,0,NA,NA
"two-step",0.2,1250,2500,318,10,0.122227539009119,0.0309135268438167,1,0.0036144578313253
"two-step+refitted",0.2,1250,2500,318,10,0.114900187401835,0.225707466746567,1,0.0036144578313253
"two-step oracle",0.2,1250,2500,318,10,0.123259426626912,0,NA,NA
"two-step",0.2,1250,2500,319,10,0.0888438108636562,0.0494677326359617,1,0.0112449799196787
"two-step+refitted",0.2,1250,2500,319,10,0.0959204482958877,0.290739066039259,1,0.0112449799196787
"two-step oracle",0.2,1250,2500,319,10,0.114123176570046,0,NA,NA
"two-step",0.2,1250,2500,31,10,0.165535748569802,0.0371053925342562,1,0.00441767068273092
"two-step+refitted",0.2,1250,2500,31,10,0.120800274568629,0.224816876525896,1,0.00441767068273092
"two-step oracle",0.2,1250,2500,31,10,0.149380703930395,0,NA,NA
"two-step",0.2,1250,2500,320,10,0.205097171122516,0.0377425511789485,1,0.00522088353413655
"two-step+refitted",0.2,1250,2500,320,10,0.177881880356668,0.224579588514763,1,0.00522088353413655
"two-step oracle",0.2,1250,2500,320,10,0.190431537394709,0,NA,NA
"two-step",0.2,1250,2500,321,10,0.202321758269805,0.0618760514366511,1,0.0108433734939759
"two-step+refitted",0.2,1250,2500,321,10,0.17880876841998,0.292328192533846,1,0.0108433734939759
"two-step oracle",0.2,1250,2500,321,10,0.171213017468557,0,NA,NA
"two-step",0.2,1250,2500,322,10,0.141905342300162,0.016832358593033,1,0.000803212851405623
"two-step+refitted",0.2,1250,2500,322,10,0.118750426242926,0.106595694180903,1,0.000803212851405623
"two-step oracle",0.2,1250,2500,322,10,0.119079926850464,0,NA,NA
"two-step",0.2,1250,2500,323,10,0.159601862709952,0.0234867933612486,1,0.00120481927710843
"two-step+refitted",0.2,1250,2500,323,10,0.15541593325,0.144712498315459,1,0.00120481927710843
"two-step oracle",0.2,1250,2500,323,10,0.1510442944854,0,NA,NA
"two-step",0.2,1250,2500,324,10,0.127242665734008,0.0572598151592685,1,0.0124497991967871
"two-step+refitted",0.2,1250,2500,324,10,0.12202916413091,0.317736048439966,1,0.0124497991967871
"two-step oracle",0.2,1250,2500,324,10,0.122350396317102,0,NA,NA
"two-step",0.2,1250,2500,325,10,0.0899516088192729,0.0563497563155794,1,0.00682730923694779
"two-step+refitted",0.2,1250,2500,325,10,0.0885248974953076,0.255488098932157,1,0.00682730923694779
"two-step oracle",0.2,1250,2500,325,10,0.0797048126220737,0,NA,NA
"two-step",0.2,1250,2500,326,10,0.127500976880161,0.0973973060361262,1,0.0317269076305221
"two-step+refitted",0.2,1250,2500,326,10,0.12167989863187,0.41207717612191,1,0.0317269076305221
"two-step oracle",0.2,1250,2500,326,10,0.146991413442898,0,NA,NA
"two-step",0.2,1250,2500,327,10,0.0720685786527037,0.0371730661356676,1,0.00803212851405622
"two-step+refitted",0.2,1250,2500,327,10,0.0509627466264584,0.240795413514195,1,0.00803212851405622
"two-step oracle",0.2,1250,2500,327,10,0.0717228296098987,0,NA,NA
"two-step",0.2,1250,2500,328,10,0.166643369571557,0.0238073179628681,1,0.00160642570281125
"two-step+refitted",0.2,1250,2500,328,10,0.126721858069202,0.16583247574987,1,0.00160642570281125
"two-step oracle",0.2,1250,2500,328,10,0.134231067937685,0,NA,NA
"two-step",0.2,1250,2500,329,10,0.112925010792483,0.017941413728103,1,0.00240963855421687
"two-step+refitted",0.2,1250,2500,329,10,0.064720108664999,0.131977902274441,1,0.00240963855421687
"two-step oracle",0.2,1250,2500,329,10,0.0682996332636838,0,NA,NA
"two-step",0.2,1250,2500,32,10,0.205518156433511,0.0520151026871494,1,0.00763052208835341
"two-step+refitted",0.2,1250,2500,32,10,0.183444221902174,0.29813928903243,1,0.00763052208835341
"two-step oracle",0.2,1250,2500,32,10,0.238620484187205,0,NA,NA
"two-step",0.2,1250,2500,330,10,0.129700973213392,0.0495436831170734,1,0.00923694779116466
"two-step+refitted",0.2,1250,2500,330,10,0.0869820467708318,0.299724570336374,1,0.00923694779116466
"two-step oracle",0.2,1250,2500,330,10,0.100482563662486,0,NA,NA
"two-step",0.2,1250,2500,331,10,0.120163939123896,0.048985998857695,1,0.00240963855421687
"two-step+refitted",0.2,1250,2500,331,10,0.0965905857872326,0.179227825723448,1,0.00240963855421687
"two-step oracle",0.2,1250,2500,331,10,0.103781464464311,0,NA,NA
"two-step",0.2,1250,2500,332,10,0.154763295376494,0.0712099119510549,1,0.0140562248995984
"two-step+refitted",0.2,1250,2500,332,10,0.177195635847557,0.315647256370652,1,0.0140562248995984
"two-step oracle",0.2,1250,2500,332,10,0.164191362119145,0,NA,NA
"two-step",0.2,1250,2500,333,10,0.116888142124905,0.0842227043868774,1,0.0196787148594378
"two-step+refitted",0.2,1250,2500,333,10,0.0948891206259076,0.404469947864977,1,0.0196787148594378
"two-step oracle",0.2,1250,2500,333,10,0.112815197437742,0,NA,NA
"two-step",0.2,1250,2500,334,10,0.0836509709385521,0.102175321868896,1,0.0357429718875502
"two-step+refitted",0.2,1250,2500,334,10,0.0528019348982404,0.329591847746918,1,0.0357429718875502
"two-step oracle",0.2,1250,2500,334,10,0.0926705138691861,0,NA,NA
"two-step",0.2,1250,2500,335,10,0.115842193197191,0.0231705497375998,1,0.00321285140562249
"two-step+refitted",0.2,1250,2500,335,10,0.0885360260446593,0.180776880752386,1,0.00321285140562249
"two-step oracle",0.2,1250,2500,335,10,0.0905500390733391,0,NA,NA
"two-step",0.2,1250,2500,336,10,0.143439386761681,0.0296915596461545,1,0.00562248995983936
"two-step+refitted",0.2,1250,2500,336,10,0.111174398156835,0.230477294797005,1,0.00562248995983936
"two-step oracle",0.2,1250,2500,336,10,0.0930680591493063,0,NA,NA
"two-step",0.2,1250,2500,337,10,0.135853302230768,0.0223963183790064,1,0.00281124497991968
"two-step+refitted",0.2,1250,2500,337,10,0.127744123894817,0.172066385145825,1,0.00281124497991968
"two-step oracle",0.2,1250,2500,337,10,0.111765842496451,0,NA,NA
"two-step",0.2,1250,2500,338,10,0.142084984357335,0.0965575202104481,1,0.0289156626506024
"two-step+refitted",0.2,1250,2500,338,10,0.137707963792996,0.426258326604071,1,0.0289156626506024
"two-step oracle",0.2,1250,2500,338,10,0.140061041733649,0,NA,NA
"two-step",0.2,1250,2500,339,10,0.15027936036148,0.0668823201642742,1,0.00642570281124498
"two-step+refitted",0.2,1250,2500,339,10,0.150526090309377,0.265607313633239,1,0.00642570281124498
"two-step oracle",0.2,1250,2500,339,10,0.18135118787575,0,NA,NA
"two-step",0.2,1250,2500,33,10,0.105197400685197,0.0607421169979646,1,0.00883534136546185
"two-step+refitted",0.2,1250,2500,33,10,0.0985021008636571,0.29863677355713,1,0.00883534136546185
"two-step oracle",0.2,1250,2500,33,10,0.0982188796510712,0,NA,NA
"two-step",0.2,1250,2500,340,10,0.0893305423260486,0.0214712336787163,1,0.00281124497991968
"two-step+refitted",0.2,1250,2500,340,10,0.0844670081451254,0.190317957241114,1,0.00281124497991968
"two-step oracle",0.2,1250,2500,340,10,0.0975263282455791,0,NA,NA
"two-step",0.2,1250,2500,341,10,0.122986193857227,0.0671031231059821,1,0.0100401606425703
"two-step+refitted",0.2,1250,2500,341,10,0.110887302908827,0.33141150868157,1,0.0100401606425703
"two-step oracle",0.2,1250,2500,341,10,0.113109894406731,0,NA,NA
"two-step",0.2,1250,2500,342,10,0.10470310861506,0.035943192222062,1,0.00602409638554217
"two-step+refitted",0.2,1250,2500,342,10,0.0711082169487616,0.232049698398149,1,0.00602409638554217
"two-step oracle",0.2,1250,2500,342,10,0.103482376665031,0,NA,NA
"two-step",0.2,1250,2500,343,10,0.135594811415038,0.0703392712951132,1,0.0116465863453815
"two-step+refitted",0.2,1250,2500,343,10,0.138543918292719,0.289989812177765,1,0.0116465863453815
"two-step oracle",0.2,1250,2500,343,10,0.15465686369419,0,NA,NA
"two-step",0.2,1250,2500,344,10,0.124160236076165,0.0484066769323882,1,0.01285140562249
"two-step+refitted",0.2,1250,2500,344,10,0.0927780930998889,0.263682848796292,1,0.01285140562249
"two-step oracle",0.2,1250,2500,344,10,0.108588082361323,0,NA,NA
"two-step",0.2,1250,2500,345,10,0.110579208227145,0.0376295370832399,1,0.00602409638554217
"two-step+refitted",0.2,1250,2500,345,10,0.101211559233136,0.231062802414464,1,0.00602409638554217
"two-step oracle",0.2,1250,2500,345,10,0.123559536933645,0,NA,NA
"two-step",0.2,1250,2500,346,10,0.126691367516537,0.0587601580032319,1,0.01285140562249
"two-step+refitted",0.2,1250,2500,346,10,0.130015694001651,0.335538484761202,1,0.01285140562249
"two-step oracle",0.2,1250,2500,346,10,0.10725489142611,0,NA,NA
"two-step",0.2,1250,2500,347,10,0.142729346790628,0.0370260905875455,1,0.00763052208835341
"two-step+refitted",0.2,1250,2500,347,10,0.124620547957711,0.279834196139764,1,0.00763052208835341
"two-step oracle",0.2,1250,2500,347,10,0.119220560227903,0,NA,NA
"two-step",0.2,1250,2500,348,10,0.166335831458951,0.0606671239947482,1,0.00642570281124498
"two-step+refitted",0.2,1250,2500,348,10,0.158521075288144,0.270163910206134,1,0.00642570281124498
"two-step oracle",0.2,1250,2500,348,10,0.16112707097867,0,NA,NA
"two-step",0.2,1250,2500,349,10,0.117071252436661,0.0418348709162962,1,0.00963855421686747
"two-step+refitted",0.2,1250,2500,349,10,0.10618390303793,0.233028688090992,1,0.00963855421686747
"two-step oracle",0.2,1250,2500,349,10,0.104753121483209,0,NA,NA
"two-step",0.2,1250,2500,34,10,0.0964454978749054,0.060190254064737,1,0.0104417670682731
"two-step+refitted",0.2,1250,2500,34,10,0.055936742801288,0.290638761174815,1,0.0104417670682731
"two-step oracle",0.2,1250,2500,34,10,0.0696711554570477,0,NA,NA
"two-step",0.2,1250,2500,350,10,0.155086851139367,0.0191983580505017,1,0.00240963855421687
"two-step+refitted",0.2,1250,2500,350,10,0.138708102106638,0.176074431735088,1,0.00240963855421687
"two-step oracle",0.2,1250,2500,350,10,0.15533425396237,0,NA,NA
"two-step",0.2,1250,2500,351,10,0.111961611277546,0.0530263429354739,1,0.0124497991967871
"two-step+refitted",0.2,1250,2500,351,10,0.111217463210662,0.290604825325485,1,0.0124497991967871
"two-step oracle",0.2,1250,2500,351,10,0.102271582591771,0,NA,NA
"two-step",0.2,1250,2500,352,10,0.169940817051836,0.0526909851817336,1,0.01285140562249
"two-step+refitted",0.2,1250,2500,352,10,0.158141957087844,0.33283777070018,1,0.01285140562249
"two-step oracle",0.2,1250,2500,352,10,0.167691334805081,0,NA,NA
"two-step",0.2,1250,2500,353,10,0.16796986931205,0.0279401442118097,1,0.00481927710843374
"two-step+refitted",0.2,1250,2500,353,10,0.139228043552863,0.256960843038636,1,0.00481927710843374
"two-step oracle",0.2,1250,2500,353,10,0.142126125306223,0,NA,NA
"two-step",0.2,1250,2500,354,10,0.120859006150896,0.0186530396523492,1,0.00401606425702811
"two-step+refitted",0.2,1250,2500,354,10,0.113887687821747,0.175281685656165,1,0.00401606425702811
"two-step oracle",0.2,1250,2500,354,10,0.130506039585538,0,NA,NA
"two-step",0.2,1250,2500,355,10,0.160533725540194,0.145644957452296,1,0.0389558232931727
"two-step+refitted",0.2,1250,2500,355,10,0.16769079444907,0.463876743904585,1,0.0389558232931727
"two-step oracle",0.2,1250,2500,355,10,0.145410844591517,0,NA,NA
"two-step",0.2,1250,2500,356,10,0.176978696113357,0.0466568908335174,1,0.00481927710843374
"two-step+refitted",0.2,1250,2500,356,10,0.144421477751595,0.278268113398856,1,0.00481927710843374
"two-step oracle",0.2,1250,2500,356,10,0.150059952517297,0,NA,NA
"two-step",0.2,1250,2500,357,10,0.10733082167363,0.0650204627248793,1,0.0124497991967871
"two-step+refitted",0.2,1250,2500,357,10,0.0938615504519335,0.263803168140994,1,0.0124497991967871
"two-step oracle",0.2,1250,2500,357,10,0.0831063815684343,0,NA,NA
"two-step",0.2,1250,2500,358,10,0.12018522156123,0.0122442273149305,1,0.00240963855421687
"two-step+refitted",0.2,1250,2500,358,10,0.0953267210035977,0.14350558388249,1,0.00240963855421687
"two-step oracle",0.2,1250,2500,358,10,0.124985307694512,0,NA,NA
