"Method","alpha","n","p","seed","s","est_error","TPR","FPR"
"glmnet",0.05,6000,1000,179,10,0.0472848605968428,1,0
"two-step",0.05,6000,1000,180,10,0.0403296359296008,1,0.0121212121212121
"two-step+Adaptive Lasso",0.05,6000,1000,180,10,0.27392795540463,1,0.0121212121212121
"two-step oracle",0.05,6000,1000,180,10,0.00852712269577985,NA,NA
"glmnet",0.05,6000,1000,180,10,0.0418051315817868,1,0.00202020202020202
"two-step",0.05,6000,1000,181,10,0.0515102754562327,1,0.00808080808080808
"two-step+Adaptive Lasso",0.05,6000,1000,181,10,0.270130866371677,1,0.00808080808080808
"two-step oracle",0.05,6000,1000,181,10,0.0106793274467689,NA,NA
"glmnet",0.05,6000,1000,181,10,0.0564135684687001,1,0
"two-step",0.05,6000,1000,182,10,0.0785171245213978,1,0.0292929292929293
"two-step+Adaptive Lasso",0.05,6000,1000,182,10,0.393610167891426,1,0.0282828282828283
"two-step oracle",0.05,6000,1000,182,10,0.0151027920290401,NA,NA
"glmnet",0.05,6000,1000,182,10,0.0496759904153586,1,0
"two-step",0.05,6000,1000,183,10,0.102568590618492,1,0.0202020202020202
"two-step+Adaptive Lasso",0.05,6000,1000,183,10,0.415903473184566,1,0.0202020202020202
"two-step oracle",0.05,6000,1000,183,10,0.0147435121172664,NA,NA
"glmnet",0.05,6000,1000,183,10,0.0440338213024377,1,0
"two-step",0.05,6000,1000,184,10,0.0613179172171447,1,0.0252525252525253
"two-step+Adaptive Lasso",0.05,6000,1000,184,10,0.289137041849882,1,0.0252525252525253
"two-step oracle",0.05,6000,1000,184,10,0.00712585514441811,NA,NA
"glmnet",0.05,6000,1000,184,10,0.0597704403753766,1,0
"two-step",0.05,6000,1000,185,10,0.0571076846581947,1,0.0222222222222222
"two-step+Adaptive Lasso",0.05,6000,1000,185,10,0.329574206312042,1,0.0212121212121212
"two-step oracle",0.05,6000,1000,185,10,0.0130388944160278,NA,NA
"glmnet",0.05,6000,1000,185,10,0.0469682049717503,1,0.00101010101010101
"two-step",0.05,6000,1000,189,10,0.0628805057563037,1,0.0222222222222222
"two-step+Adaptive Lasso",0.05,6000,1000,189,10,0.322332378560841,1,0.0212121212121212
"two-step oracle",0.05,6000,1000,189,10,0.0143407502289954,NA,NA
"glmnet",0.05,6000,1000,189,10,0.0593184859266188,1,0
"two-step",0.05,6000,1000,18,10,0.0603400743225334,1,0.00505050505050505
"two-step+Adaptive Lasso",0.05,6000,1000,18,10,0.122923458842167,1,0
"two-step oracle",0.05,6000,1000,18,10,0.0125730287989383,NA,NA
"glmnet",0.05,6000,1000,18,10,0.0638000080727577,1,0
"two-step",0.05,6000,1000,191,10,0.109656429739409,1,0.0303030303030303
"two-step+Adaptive Lasso",0.05,6000,1000,191,10,0.472474102574063,1,0.0303030303030303
"two-step oracle",0.05,6000,1000,191,10,0.0087508841374094,NA,NA
"glmnet",0.05,6000,1000,191,10,0.0434347902288194,1,0
"two-step",0.05,6000,1000,192,10,0.0784250920080741,1,0.0282828282828283
"two-step+Adaptive Lasso",0.05,6000,1000,192,10,0.406891949766784,1,0.0282828282828283
"two-step oracle",0.05,6000,1000,192,10,0.0128684963335805,NA,NA
"glmnet",0.05,6000,1000,192,10,0.0572390017025183,1,0
"two-step",0.05,6000,1000,193,10,0.0734766482339211,1,0.0181818181818182
"two-step+Adaptive Lasso",0.05,6000,1000,193,10,0.374684768640051,1,0.0171717171717172
"two-step oracle",0.05,6000,1000,193,10,0.00915833071370779,NA,NA
"glmnet",0.05,6000,1000,193,10,0.0546597997396097,1,0
"two-step",0.05,6000,1000,195,10,0.0483781831812951,1,0.0191919191919192
"two-step+Adaptive Lasso",0.05,6000,1000,195,10,0.270395780840101,1,0.0181818181818182
"two-step oracle",0.05,6000,1000,195,10,0.0125912144906488,NA,NA
"glmnet",0.05,6000,1000,195,10,0.0499699787388912,1,0.00202020202020202
"two-step",0.05,6000,1000,197,10,0.0589487521653099,1,0.0242424242424242
"two-step+Adaptive Lasso",0.05,6000,1000,197,10,0.29446806363084,1,0.0242424242424242
"two-step oracle",0.05,6000,1000,197,10,0.0166422810024603,NA,NA
"glmnet",0.05,6000,1000,197,10,0.0488711079645962,1,0
"two-step",0.05,6000,1000,19,10,0.0681105818032772,1,0.0252525252525253
"two-step+Adaptive Lasso",0.05,6000,1000,19,10,0.353550223535656,1,0.0252525252525253
"two-step oracle",0.05,6000,1000,19,10,0.0114009084279503,NA,NA
"glmnet",0.05,6000,1000,19,10,0.0545665851398948,1,0
"two-step",0.05,6000,1000,1,10,0.0499978981321387,1,0.00909090909090909
"two-step+Adaptive Lasso",0.05,6000,1000,1,10,0.141728258780843,1,0
"two-step oracle",0.05,6000,1000,1,10,0.0168503710427603,NA,NA
"glmnet",0.05,6000,1000,1,10,0.0526127515445873,1,0
"two-step",0.05,6000,1000,201,10,0.0583862194657758,1,0.0282828282828283
"two-step+Adaptive Lasso",0.05,6000,1000,201,10,0.354029891681307,1,0.0282828282828283
"two-step oracle",0.05,6000,1000,201,10,0.0103831902946181,NA,NA
"glmnet",0.05,6000,1000,201,10,0.0538622837567649,1,0
"two-step",0.05,6000,1000,203,10,0.0527477168368094,1,0.00303030303030303
"two-step+Adaptive Lasso",0.05,6000,1000,203,10,0.108494930426979,1,0
"two-step oracle",0.05,6000,1000,203,10,0.0152391142979077,NA,NA
"glmnet",0.05,6000,1000,203,10,0.0593151592423744,1,0
"two-step",0.05,6000,1000,204,10,0.0426382450452862,1,0.00606060606060606
"two-step+Adaptive Lasso",0.05,6000,1000,204,10,0.176816187939739,1,0
"two-step oracle",0.05,6000,1000,204,10,0.0137725634419847,NA,NA
"glmnet",0.05,6000,1000,204,10,0.051482854009021,1,0
"two-step",0.05,6000,1000,205,10,0.0541136025032829,1,0.0101010101010101
"two-step+Adaptive Lasso",0.05,6000,1000,205,10,0.297434455660479,1,0.0101010101010101
"two-step oracle",0.05,6000,1000,205,10,0.0127139127455797,NA,NA
"glmnet",0.05,6000,1000,205,10,0.0597890612145734,1,0
"two-step",0.05,6000,1000,206,10,0.0548606304734314,1,0.00808080808080808
"two-step+Adaptive Lasso",0.05,6000,1000,206,10,0.278446018441795,1,0.00808080808080808
"two-step oracle",0.05,6000,1000,206,10,0.0153186816377164,NA,NA
"glmnet",0.05,6000,1000,206,10,0.0508924165122861,1,0.00101010101010101
"two-step",0.05,6000,1000,207,10,0.0834738673344017,1,0.0323232323232323
"two-step+Adaptive Lasso",0.05,6000,1000,207,10,0.401565689688192,1,0.0323232323232323
"two-step oracle",0.05,6000,1000,207,10,0.0125263228126163,NA,NA
"glmnet",0.05,6000,1000,207,10,0.0445142660069863,1,0.00202020202020202
"two-step",0.05,6000,1000,208,10,0.0591914783333149,1,0.00909090909090909
"two-step+Adaptive Lasso",0.05,6000,1000,208,10,0.273701877236545,1,0.00909090909090909
"two-step oracle",0.05,6000,1000,208,10,0.0133475858403649,NA,NA
"glmnet",0.05,6000,1000,208,10,0.0554884207024107,1,0
"two-step",0.05,6000,1000,209,10,0.0710863124865952,1,0.00808080808080808
"two-step+Adaptive Lasso",0.05,6000,1000,209,10,0.164232114971112,1,0.00808080808080808
"two-step oracle",0.05,6000,1000,209,10,0.014958304771193,NA,NA
"glmnet",0.05,6000,1000,209,10,0.0620490741200106,1,0
"two-step",0.05,6000,1000,20,10,0.0396193255384714,1,0.0131313131313131
"two-step+Adaptive Lasso",0.05,6000,1000,20,10,0.258579884129378,1,0.0111111111111111
"two-step oracle",0.05,6000,1000,20,10,0.012990432720306,NA,NA
"glmnet",0.05,6000,1000,20,10,0.0622392118889771,1,0
"two-step",0.05,6000,1000,210,10,0.0892945563804739,1,0.0242424242424242
"two-step+Adaptive Lasso",0.05,6000,1000,210,10,0.406724976847469,1,0.0242424242424242
"two-step oracle",0.05,6000,1000,210,10,0.0163661850567899,NA,NA
"glmnet",0.05,6000,1000,210,10,0.0498720738888881,1,0.00101010101010101
"two-step",0.05,6000,1000,211,10,0.0691385066933782,1,0.00606060606060606
"two-step+Adaptive Lasso",0.05,6000,1000,211,10,0.143561266822706,1,0.00505050505050505
"two-step oracle",0.05,6000,1000,211,10,0.011397127890732,NA,NA
"glmnet",0.05,6000,1000,211,10,0.0548876190545435,1,0
"two-step",0.05,6000,1000,212,10,0.0926193609293901,1,0.0222222222222222
"two-step+Adaptive Lasso",0.05,6000,1000,212,10,0.449335257094971,1,0.0222222222222222
"two-step oracle",0.05,6000,1000,212,10,0.0104102114670935,NA,NA
"glmnet",0.05,6000,1000,212,10,0.0489883843565797,1,0
"two-step",0.05,6000,1000,213,10,0.0704744056027733,1,0.0202020202020202
"two-step+Adaptive Lasso",0.05,6000,1000,213,10,0.215972270597988,1,0.0191919191919192
"two-step oracle",0.05,6000,1000,213,10,0.00984737349512353,NA,NA
"glmnet",0.05,6000,1000,213,10,0.066593982497057,1,0
"two-step",0.05,6000,1000,214,10,0.103293566126636,1,0.0444444444444444
"two-step+Adaptive Lasso",0.05,6000,1000,214,10,0.482750088335522,1,0.0434343434343434
"two-step oracle",0.05,6000,1000,214,10,0.011113850642373,NA,NA
"glmnet",0.05,6000,1000,214,10,0.061652996756745,1,0
"two-step",0.05,6000,1000,215,10,0.0616918856097819,1,0.0181818181818182
"two-step+Adaptive Lasso",0.05,6000,1000,215,10,0.321813989867421,1,0.0171717171717172
"two-step oracle",0.05,6000,1000,215,10,0.010565956313599,NA,NA
"glmnet",0.05,6000,1000,215,10,0.0420174870888625,1,0.00909090909090909
"two-step",0.05,6000,1000,216,10,0.0688522902549794,1,0.0101010101010101
"two-step+Adaptive Lasso",0.05,6000,1000,216,10,0.324732499497709,1,0.00909090909090909
"two-step oracle",0.05,6000,1000,216,10,0.0137904257366868,NA,NA
"glmnet",0.05,6000,1000,216,10,0.0552836419326235,1,0
"two-step",0.05,6000,1000,217,10,0.0695781242438928,1,0.0222222222222222
"two-step+Adaptive Lasso",0.05,6000,1000,217,10,0.328321908272794,1,0.0212121212121212
"two-step oracle",0.05,6000,1000,217,10,0.0119623558205669,NA,NA
"glmnet",0.05,6000,1000,217,10,0.0578662600514066,1,0
"two-step",0.05,6000,1000,218,10,0.0631086926638398,1,0.0222222222222222
"two-step+Adaptive Lasso",0.05,6000,1000,218,10,0.334238356554281,1,0.0222222222222222
"two-step oracle",0.05,6000,1000,218,10,0.0121741020749437,NA,NA
"glmnet",0.05,6000,1000,218,10,0.0475646095640858,1,0
"two-step",0.05,6000,1000,219,10,0.0663962908797852,1,0.0404040404040404
"two-step+Adaptive Lasso",0.05,6000,1000,219,10,0.384592390265509,1,0.0393939393939394
"two-step oracle",0.05,6000,1000,219,10,0.0255101247772848,NA,NA
"glmnet",0.05,6000,1000,219,10,0.0559113759955354,1,0.00101010101010101
"two-step",0.05,6000,1000,21,10,0.050328178341533,1,0.00808080808080808
"two-step+Adaptive Lasso",0.05,6000,1000,21,10,0.203573489334884,1,0.00808080808080808
"two-step oracle",0.05,6000,1000,21,10,0.01055754990009,NA,NA
"glmnet",0.05,6000,1000,21,10,0.056300614444473,1,0
"two-step",0.05,6000,1000,220,10,0.0381658148021424,1,0.00707070707070707
"two-step+Adaptive Lasso",0.05,6000,1000,220,10,0.238299377627646,1,0.00707070707070707
"two-step oracle",0.05,6000,1000,220,10,0.0104570944364314,NA,NA
"glmnet",0.05,6000,1000,220,10,0.0529817117848275,1,0
"two-step",0.05,6000,1000,221,10,0.0564689854901741,1,0.00606060606060606
"two-step+Adaptive Lasso",0.05,6000,1000,221,10,0.137630813903903,1,0
"two-step oracle",0.05,6000,1000,221,10,0.0115013267033588,NA,NA
"glmnet",0.05,6000,1000,221,10,0.0475148427366547,1,0.00202020202020202
"two-step",0.05,6000,1000,222,10,0.0333535618903899,1,0.00808080808080808
"two-step+Adaptive Lasso",0.05,6000,1000,222,10,0.16532863410154,1,0
"two-step oracle",0.05,6000,1000,222,10,0.016457499906196,NA,NA
"glmnet",0.05,6000,1000,222,10,0.0577822439911952,1,0
"two-step",0.05,6000,1000,223,10,0.0476327943205967,1,0.0222222222222222
"two-step+Adaptive Lasso",0.05,6000,1000,223,10,0.320304541684763,1,0.0222222222222222
"two-step oracle",0.05,6000,1000,223,10,0.0114738018642878,NA,NA
"glmnet",0.05,6000,1000,223,10,0.0639543351635613,1,0
"two-step",0.05,6000,1000,224,10,0.0621260106976765,1,0.00909090909090909
"two-step+Adaptive Lasso",0.05,6000,1000,224,10,0.335208208524882,1,0.00909090909090909
"two-step oracle",0.05,6000,1000,224,10,0.0157278727855656,NA,NA
"glmnet",0.05,6000,1000,224,10,0.0442698430990894,1,0
"two-step",0.05,6000,1000,225,10,0.07521389274459,1,0.0161616161616162
"two-step+Adaptive Lasso",0.05,6000,1000,225,10,0.352395337757237,1,0.0161616161616162
"two-step oracle",0.05,6000,1000,225,10,0.00605150378441784,NA,NA
"glmnet",0.05,6000,1000,225,10,0.0528753706107269,1,0.00101010101010101
"two-step",0.05,6000,1000,226,10,0.0550673368956281,1,0.0181818181818182
"two-step+Adaptive Lasso",0.05,6000,1000,226,10,0.219381006196676,1,0.0181818181818182
"two-step oracle",0.05,6000,1000,226,10,0.0126487009914808,NA,NA
"glmnet",0.05,6000,1000,226,10,0.0599935828355467,1,0
"two-step",0.05,6000,1000,227,10,0.0590810099607034,1,0.0171717171717172
"two-step+Adaptive Lasso",0.05,6000,1000,227,10,0.347688858614467,1,0.0171717171717172
"two-step oracle",0.05,6000,1000,227,10,0.0213318054469109,NA,NA
"glmnet",0.05,6000,1000,227,10,0.0574016807406031,1,0
"two-step",0.05,6000,1000,228,10,0.0403708995550699,1,0.0131313131313131
"two-step+Adaptive Lasso",0.05,6000,1000,228,10,0.235207753419072,1,0.0131313131313131
"two-step oracle",0.05,6000,1000,228,10,0.0140741569991105,NA,NA
"glmnet",0.05,6000,1000,228,10,0.0621234884822394,1,0
"two-step",0.05,6000,1000,229,10,0.067690920795421,1,0.00404040404040404
"two-step+Adaptive Lasso",0.05,6000,1000,229,10,0.208028870350723,1,0.00303030303030303
"two-step oracle",0.05,6000,1000,229,10,0.00914066690041182,NA,NA
"glmnet",0.05,6000,1000,229,10,0.0584768194841094,1,0
"two-step",0.05,6000,1000,22,10,0.134619823135593,1,0.0515151515151515
"two-step+Adaptive Lasso",0.05,6000,1000,22,10,0.459074042599085,1,0.0505050505050505
"two-step oracle",0.05,6000,1000,22,10,0.0184946956316355,NA,NA
"glmnet",0.05,6000,1000,22,10,0.0453267651207968,1,0
"two-step",0.05,6000,1000,230,10,0.0726279534246744,1,0.0181818181818182
"two-step+Adaptive Lasso",0.05,6000,1000,230,10,0.325378670165014,1,0.0181818181818182
"two-step oracle",0.05,6000,1000,230,10,0.0111250410963138,NA,NA
"glmnet",0.05,6000,1000,230,10,0.0532404482463232,1,0
"two-step",0.05,6000,1000,231,10,0.0849929234180774,1,0.0222222222222222
"two-step+Adaptive Lasso",0.05,6000,1000,231,10,0.419921530257716,1,0.0202020202020202
"two-step oracle",0.05,6000,1000,231,10,0.00912856703818204,NA,NA
"glmnet",0.05,6000,1000,231,10,0.053366444151347,1,0
"two-step",0.05,6000,1000,232,10,0.0525721425264108,1,0.0141414141414141
"two-step+Adaptive Lasso",0.05,6000,1000,232,10,0.269534336678225,1,0.0141414141414141
"two-step oracle",0.05,6000,1000,232,10,0.0109620626119942,NA,NA
"glmnet",0.05,6000,1000,232,10,0.0599317899809273,1,0.00101010101010101
"two-step",0.05,6000,1000,233,10,0.046223725859652,1,0.0242424242424242
"two-step+Adaptive Lasso",0.05,6000,1000,233,10,0.277814161258971,1,0.0222222222222222
"two-step oracle",0.05,6000,1000,233,10,0.0120753267569417,NA,NA
"glmnet",0.05,6000,1000,233,10,0.0536179620868635,1,0.00101010101010101
"two-step",0.05,6000,1000,234,10,0.104405532420429,1,0.0353535353535354
"two-step+Adaptive Lasso",0.05,6000,1000,234,10,0.48261672454574,1,0.0343434343434343
"two-step oracle",0.05,6000,1000,234,10,0.0145990982225712,NA,NA
"glmnet",0.05,6000,1000,234,10,0.0561763349798296,1,0
"two-step",0.05,6000,1000,235,10,0.0816443924180733,1,0.0414141414141414
"two-step+Adaptive Lasso",0.05,6000,1000,235,10,0.385399131910329,1,0.0414141414141414
"two-step oracle",0.05,6000,1000,235,10,0.0125118172368501,NA,NA
"glmnet",0.05,6000,1000,235,10,0.0559848140672313,1,0
"two-step",0.05,6000,1000,236,10,0.0392892167471222,1,0.00303030303030303
"two-step+Adaptive Lasso",0.05,6000,1000,236,10,0.256257739735052,1,0.00303030303030303
"two-step oracle",0.05,6000,1000,236,10,0.0108001724313589,NA,NA
"glmnet",0.05,6000,1000,236,10,0.0562375171783416,1,0
"two-step",0.05,6000,1000,237,10,0.0688919179511648,1,0.0252525252525253
"two-step+Adaptive Lasso",0.05,6000,1000,237,10,0.294050805741706,1,0.0242424242424242
"two-step oracle",0.05,6000,1000,237,10,0.0202830141332553,NA,NA
"glmnet",0.05,6000,1000,237,10,0.0501915020250953,1,0.00404040404040404
"two-step",0.05,6000,1000,238,10,0.0630959954523643,1,0.00606060606060606
"two-step+Adaptive Lasso",0.05,6000,1000,238,10,0.269204528280105,1,0.00606060606060606
"two-step oracle",0.05,6000,1000,238,10,0.00848447598486763,NA,NA
"glmnet",0.05,6000,1000,238,10,0.0494169218321767,1,0
"two-step",0.05,6000,1000,239,10,0.0647393572966264,1,0.0222222222222222
"two-step+Adaptive Lasso",0.05,6000,1000,239,10,0.33895662458875,1,0.0191919191919192
"two-step oracle",0.05,6000,1000,239,10,0.0142330199655788,NA,NA
"glmnet",0.05,6000,1000,239,10,0.0567472688290428,1,0
"two-step",0.05,6000,1000,23,10,0.0992386177783899,1,0.0303030303030303
"two-step+Adaptive Lasso",0.05,6000,1000,23,10,0.495580686144065,1,0.0282828282828283
"two-step oracle",0.05,6000,1000,23,10,0.0160565399081351,NA,NA
"glmnet",0.05,6000,1000,23,10,0.0478611822487929,1,0
"two-step",0.05,6000,1000,240,10,0.0626820126047552,1,0.0151515151515152
"two-step+Adaptive Lasso",0.05,6000,1000,240,10,0.279503492879667,1,0.0141414141414141
"two-step oracle",0.05,6000,1000,240,10,0.0128397427857713,NA,NA
"glmnet",0.05,6000,1000,240,10,0.0586076573641487,1,0
"two-step",0.05,6000,1000,241,10,0.0455196477366757,1,0.0202020202020202
"two-step+Adaptive Lasso",0.05,6000,1000,241,10,0.292669483800748,1,0.0202020202020202
"two-step oracle",0.05,6000,1000,241,10,0.011804199972423,NA,NA
"glmnet",0.05,6000,1000,241,10,0.055456465797891,1,0
"two-step",0.05,6000,1000,242,10,0.0375792722998202,1,0.00909090909090909
"two-step+Adaptive Lasso",0.05,6000,1000,242,10,0.257053638038151,1,0.00808080808080808
"two-step oracle",0.05,6000,1000,242,10,0.0110324658985491,NA,NA
"glmnet",0.05,6000,1000,242,10,0.0559124920330967,1,0
"two-step",0.05,6000,1000,243,10,0.0373235074919334,1,0.0171717171717172
"two-step+Adaptive Lasso",0.05,6000,1000,243,10,0.293966843525452,1,0.0171717171717172
"two-step oracle",0.05,6000,1000,243,10,0.013906822661097,NA,NA
"glmnet",0.05,6000,1000,243,10,0.0486598898977539,1,0
"two-step",0.05,6000,1000,244,10,0.0462085602065635,1,0.0171717171717172
"two-step+Adaptive Lasso",0.05,6000,1000,244,10,0.309077756641869,1,0.0141414141414141
"two-step oracle",0.05,6000,1000,244,10,0.0115376820237068,NA,NA
"glmnet",0.05,6000,1000,244,10,0.0551646411090564,1,0
"two-step",0.05,6000,1000,245,10,0.0480336133023599,1,0.00909090909090909
"two-step+Adaptive Lasso",0.05,6000,1000,245,10,0.326373121991843,1,0.00909090909090909
"two-step oracle",0.05,6000,1000,245,10,0.0144184316514819,NA,NA
"glmnet",0.05,6000,1000,245,10,0.0427639421630865,1,0
"two-step",0.05,6000,1000,246,10,0.0855414496738211,1,0.0101010101010101
"two-step+Adaptive Lasso",0.05,6000,1000,246,10,0.390851279050013,1,0.0101010101010101
"two-step oracle",0.05,6000,1000,246,10,0.0135983428957511,NA,NA
"glmnet",0.05,6000,1000,246,10,0.0420778116560333,1,0.00101010101010101
"two-step",0.05,6000,1000,247,10,0.0527701006248159,1,0.00202020202020202
"two-step+Adaptive Lasso",0.05,6000,1000,247,10,0.195417017647538,1,0.00101010101010101
"two-step oracle",0.05,6000,1000,247,10,0.0144208175999795,NA,NA
"glmnet",0.05,6000,1000,247,10,0.0635783034120356,1,0
"two-step",0.05,6000,1000,248,10,0.0605693303104357,1,0.00505050505050505
"two-step+Adaptive Lasso",0.05,6000,1000,248,10,0.208363016715386,1,0.00505050505050505
"two-step oracle",0.05,6000,1000,248,10,0.0169101301029995,NA,NA
"glmnet",0.05,6000,1000,248,10,0.0632373247927587,1,0
"two-step",0.05,6000,1000,249,10,0.106879203731571,1,0.0121212121212121
"two-step+Adaptive Lasso",0.05,6000,1000,249,10,0.424326817343042,1,0.0121212121212121
"two-step oracle",0.05,6000,1000,249,10,0.0112431170033456,NA,NA
"glmnet",0.05,6000,1000,249,10,0.058730934549509,1,0
"two-step",0.05,6000,1000,250,10,0.0859386911195397,1,0.0242424242424242
"two-step+Adaptive Lasso",0.05,6000,1000,250,10,0.352810463729284,1,0.0232323232323232
"two-step oracle",0.05,6000,1000,250,10,0.010607630436559,NA,NA
"glmnet",0.05,6000,1000,250,10,0.0546953397925827,1,0
"two-step",0.05,6000,1000,251,10,0.0467634104984217,1,0.0171717171717172
"two-step+Adaptive Lasso",0.05,6000,1000,251,10,0.310789809290102,1,0.0171717171717172
"two-step oracle",0.05,6000,1000,251,10,0.00817749005313875,NA,NA
"glmnet",0.05,6000,1000,251,10,0.0597765640439641,1,0
"two-step",0.05,6000,1000,252,10,0.0730882940638762,1,0.0181818181818182
"two-step+Adaptive Lasso",0.05,6000,1000,252,10,0.35051783687312,1,0.0161616161616162
"two-step oracle",0.05,6000,1000,252,10,0.010825839861651,NA,NA
"glmnet",0.05,6000,1000,252,10,0.0534617587147934,1,0
"two-step",0.05,6000,1000,253,10,0.103970317040828,1,0.0494949494949495
"two-step+Adaptive Lasso",0.05,6000,1000,253,10,0.489182760611778,1,0.0494949494949495
"two-step oracle",0.05,6000,1000,253,10,0.0106505056556571,NA,NA
"glmnet",0.05,6000,1000,253,10,0.0533699528848112,1,0.00101010101010101
"two-step",0.05,6000,1000,254,10,0.0608587665267532,1,0.0121212121212121
"two-step+Adaptive Lasso",0.05,6000,1000,254,10,0.240016696642547,1,0.0121212121212121
"two-step oracle",0.05,6000,1000,254,10,0.0130994802583365,NA,NA
"glmnet",0.05,6000,1000,254,10,0.0591804430331712,1,0
"two-step",0.05,6000,1000,255,10,0.0595616920504885,1,0.0131313131313131
"two-step+Adaptive Lasso",0.05,6000,1000,255,10,0.297051802262195,1,0.0111111111111111
